,屋外温度,屋外温度,屋外温度,屋外温度,屋外温度,屋外湿度,屋外湿度,屋外湿度,屋外湿度,屋外湿度,風速,風速,風速,風速,風速,風向,風向,風向,風向,風向,屋外日射,屋外日射,屋外日射,屋外日射,屋外日射,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,絶対湿度,絶対湿度,絶対湿度,絶対湿度,絶対湿度,屋外露点温度,屋外露点温度,屋外露点温度,屋外露点温度,屋外露点温度,屋外飽差,屋外飽差,屋外飽差,屋外飽差,屋外飽差,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）
2020/7/16 14:10,24.7,24.7,23.8,24.296,0.9,76,77,76,76.741,1,0,0,0,0,0,0,0,0,0,0,0.69,0.69,0.66,0.678,0.03,1121,1125,1121,1121.926,4,14.9,15.1,14.1,14.741,1,20.2,20.3,19.3,19.944,1,4.7,4.7,4.2,4.433,0.5,75.5,77.2,75.5,76.648,1.7,0.693,0.697,0.666,0.682,0.031
2020/7/16 14:15,25.2,25.2,24.7,24.989,0.5,74,78,74,75.741,4,0,0,0,0,0,0,0,0,0,0,0.68,0.69,0.68,0.689,0.01,1123,1124,1121,1121.704,3,15,15.6,14.8,15.141,0.8,20.2,20.9,20,20.422,0.9,5.2,5.2,4.3,4.815,0.9,74.2,77.6,74,75.585,3.6,0.682,0.697,0.682,0.692,0.015
2020/7/16 14:20,24.9,25.5,24.8,25.259,0.7,74,76,73,74.407,3,0,0,0,0,0,0,0,0,0,0,0.68,0.68,0.67,0.674,0.01,1123,1124,1113,1121.63,11,14.7,15.6,14.5,15.137,1.1,19.9,20.9,19.7,20.348,1.2,5.1,5.3,4.9,5.17,0.4,73.6,76.1,73.2,74.389,2.9,0.686,0.688,0.673,0.679,0.015
2020/7/16 14:25,24.5,25.3,24.3,24.789,1,75,77,74,74.963,3,0,0,0,0,0,0,0,0,0,0,0.69,0.69,0.68,0.689,0.01,1126,1134,1121,1123.481,13,14.6,15.5,14.3,14.822,1.2,19.8,20.8,19.5,20.041,1.3,4.8,5.3,4.4,4.911,0.9,75,76.5,73.6,74.833,2.9,0.693,0.698,0.686,0.695,0.012
2020/7/16 14:30,24.6,24.6,24.1,24.422,0.5,75,76,75,75.222,1,0,0,0,0,0,0,0,0,0,0,0.66,0.69,0.66,0.673,0.03,1123,1126,1121,1121.815,5,14.7,14.8,14.3,14.563,0.5,19.9,20,19.5,19.763,0.5,4.9,4.9,4.5,4.767,0.4,74.5,75.6,74.5,74.967,1.1,0.662,0.693,0.662,0.677,0.031
2020/7/16 14:35,24.5,24.9,24.3,24.689,0.6,76,76,74,75.148,2,0,0,0,0,0,0,0,0,0,0,0.66,0.67,0.65,0.657,0.02,1121,1124,1121,1121.963,3,14.8,15.1,14.5,14.781,0.6,20,20.4,19.7,20.015,0.7,4.6,5.1,4.6,4.852,0.5,75.5,76,74.4,74.97,1.6,0.665,0.671,0.656,0.663,0.015
2020/7/16 14:40,24,24.7,24,24.344,0.7,76,77,75,76.148,2,0,0,0,0,0,0,0,0,0,0,0.62,0.66,0.62,0.637,0.04,1121,1124,1121,1121.889,3,14.3,15.1,14.3,14.667,0.8,19.5,20.3,19.5,19.87,0.8,4.5,4.9,4.3,4.556,0.6,76.1,77.1,75,76.037,2.1,0.621,0.665,0.621,0.642,0.044
2020/7/16 14:45,24.3,24.3,23.8,24.052,0.5,78,78,76,77.63,2,0,0,0,0,0,0,0,0,0,0,0.61,0.62,0.61,0.611,0.01,1123,1124,1121,1122.259,3,15,15,14.3,14.674,0.7,20.2,20.2,19.5,19.874,0.7,4.2,4.5,4.1,4.204,0.4,78,78.3,76.1,77.444,2.2,0.617,0.622,0.615,0.618,0.007
2020/7/16 14:50,24.7,24.8,24.2,24.493,0.6,78,79,77,78,2,0,0,0,0,0,0,0,0,0,0,0.62,0.62,0.61,0.615,0.01,1123,1124,1121,1122,3,15.3,15.5,14.8,15.159,0.7,20.6,20.8,20,20.396,0.8,4.3,4.5,4,4.23,0.5,77.7,78.7,77,78.052,1.7,0.623,0.628,0.615,0.62,0.013
2020/7/16 14:55,24.5,24.8,24,24.637,0.8,78,79,77,77.704,2,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0.62,0.627,0.02,1123,1124,1118,1121.741,6,15.2,15.4,14.6,15.196,0.8,20.4,20.7,19.8,20.478,0.9,4.2,4.5,4,4.333,0.5,78.1,78.7,77,77.6,1.7,0.644,0.644,0.623,0.632,0.021
2020/7/16 15:00,24.8,24.8,24.1,24.533,0.7,77,80,77,78.222,3,0,0,0,0,0,0,0,0,0,0,0.61,0.64,0.61,0.628,0.03,1118,1124,1118,1122.111,6,15.2,15.6,14.6,15.215,1,20.5,20.9,19.8,20.478,1.1,4.5,4.5,3.8,4.207,0.7,77.1,79.5,77,78.137,2.5,0.616,0.644,0.616,0.632,0.028
2020/7/16 15:05,24.3,24.9,24,24.367,0.9,79,79,77,77.556,2,0,0,0,0,0,0,0,0,0,0,0.55,0.61,0.55,0.58,0.06,1123,1124,1112,1120.481,12,15.2,15.5,14.7,14.941,0.8,20.4,20.8,19.9,20.178,0.9,4,4.5,3.9,4.293,0.6,78.6,78.6,77,77.589,1.6,0.55,0.616,0.55,0.584,0.066
2020/7/16 15:10,23.5,24.4,23.5,24.081,0.9,80,81,78,78.63,3,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0.54,0.545,0.01,1121,1124,1121,1122,3,14.6,15.3,14.4,14.907,0.9,19.7,20.5,19.6,20.107,0.9,3.6,4.2,3.5,4.007,0.7,79.5,80.9,78,78.693,2.9,0.554,0.554,0.544,0.549,0.01
2020/7/16 15:15,23.8,24.1,23.3,23.7,0.8,80,81,79,80.185,2,0,0,0,0,0,0,0,0,0,0,0.55,0.57,0.55,0.559,0.02,1123,1127,1121,1122.037,6,14.9,15.2,14.4,14.83,0.8,20.1,20.4,19.6,20.032,0.8,3.7,3.9,3.4,3.646,0.5,80.2,81,79.3,80.014,1.7,0.557,0.572,0.554,0.562,0.018
2020/7/16 15:20,24,24,23.7,23.889,0.3,79,81,79,79.714,2,0,0,0,0,0,0,0,0,0,0,0.52,0.55,0.52,0.536,0.03,1125,1127,1121,1122,6,15.1,15.2,14.6,14.925,0.6,20.3,20.4,19.8,20.126,0.6,3.7,3.9,3.5,3.763,0.4,79.4,81.4,78.9,79.722,2.5,0.526,0.557,0.526,0.54,0.031
2020/7/16 15:25,23.6,24.1,23.4,23.637,0.7,80,81,79,80,2,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0.52,0.524,0.01,1123,1125,1121,1121.815,4,14.7,15.2,14.4,14.733,0.8,19.9,20.4,19.6,19.933,0.8,3.6,3.9,3.4,3.644,0.5,79.9,80.6,79.4,79.967,1.2,0.534,0.534,0.524,0.528,0.01
2020/7/16 15:30,23.2,23.9,23.2,23.637,0.7,80,81,79,79.963,2,0,0,0,0,0,0,0,0,0,0,0.54,0.54,0.53,0.534,0.01,1121,1125,1121,1121.963,4,14.3,15.2,14.2,14.733,1,19.5,20.4,19.4,19.933,1,3.5,3.8,3.5,3.652,0.3,80,81,79.3,79.996,1.7,0.54,0.544,0.534,0.539,0.01
2020/7/16 15:35,23.1,23.4,23.1,23.222,0.3,80,81,80,80,1,0,0,0,0,0,0,0,0,0,0,0.53,0.55,0.53,0.538,0.02,1132,1132,1121,1128.926,11,14.2,14.6,14.2,14.33,0.4,19.4,19.8,19.4,19.53,0.4,3.5,3.6,3.4,3.53,0.2,80.4,80.5,79.9,80.181,0.6,0.534,0.55,0.534,0.543,0.016
2020/7/16 15:40,23.3,23.5,22.9,23.241,0.6,80,81,80,80.556,1,0,0,0,0,0,0,0,0,0,0,0.53,0.55,0.53,0.535,0.02,1132,1135,1131,1131.704,4,14.4,14.8,14.2,14.456,0.6,19.6,20,19.3,19.652,0.7,3.6,3.6,3.3,3.444,0.3,79.9,81,79.9,80.419,1.1,0.534,0.55,0.533,0.54,0.017
2020/7/16 15:45,23.1,23.3,22.7,23.03,0.6,82,82,80,81.333,2,0,0,0,0,0,0,0,0,0,0,0.49,0.53,0.49,0.514,0.04,1141,1142,1131,1136.259,11,14.6,14.6,14.2,14.404,0.4,19.8,19.8,19.3,19.596,0.5,3.2,3.6,3.1,3.256,0.5,82,82,79.9,81.207,2.1,0.491,0.534,0.491,0.518,0.043
2020/7/16 15:50,23,23.2,22.8,23.022,0.4,82,82,81,81.407,1,0,0,0,0,0,0,0,0,0,0,0.47,0.49,0.47,0.479,0.02,1140,1142,1131,1136.889,11,14.5,14.7,14.2,14.411,0.5,19.7,19.9,19.3,19.604,0.6,3.1,3.4,3.1,3.252,0.3,82,82,80.9,81.411,1.1,0.471,0.493,0.471,0.483,0.022
2020/7/16 15:55,22.4,23,22.4,22.644,0.6,83,83,81,82.222,2,0,0,0,0,0,0,0,0,0,0,0.45,0.47,0.44,0.455,0.03,1141,1143,1131,1140.222,12,14.1,14.5,14,14.2,0.5,19.3,19.7,19.1,19.385,0.6,2.9,3.3,2.9,3.044,0.4,82.7,82.7,81.4,82.222,1.3,0.451,0.478,0.441,0.459,0.037
2020/7/16 16:00,22.3,22.6,22.3,22.467,0.3,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0.44,0.46,0.44,0.451,0.02,1142,1142,1141,1141.593,1,14.1,14.3,14.1,14.17,0.2,19.2,19.5,19.2,19.363,0.3,2.8,2.9,2.8,2.893,0.1,83.1,83.4,82.7,83.067,0.7,0.442,0.465,0.442,0.456,0.023
2020/7/16 16:05,22.2,22.5,22.2,22.315,0.3,84,84,83,83.778,1,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0.44,0.443,0.01,1141,1143,1141,1141.63,2,14.1,14.4,14.1,14.178,0.3,19.3,19.6,19.2,19.363,0.4,2.7,2.9,2.7,2.73,0.2,84.3,84.4,83.1,83.807,1.3,0.459,0.459,0.441,0.449,0.018
2020/7/16 16:10,22.2,22.5,22.2,22.363,0.3,84,85,84,84.111,1,0,0,0,0,0,0,0,0,0,0,0.44,0.46,0.42,0.439,0.04,1142,1142,1141,1141.481,1,14,14.6,14,14.285,0.6,19.2,19.8,19.2,19.485,0.6,2.6,2.7,2.5,2.678,0.2,83.8,84.7,83.8,84.274,0.9,0.449,0.461,0.423,0.444,0.038
2020/7/16 16:15,22.3,22.3,22.1,22.163,0.2,85,85,84,84.778,1,0,0,0,0,0,0,0,0,0,0,0.45,0.46,0.44,0.45,0.02,1152,1152,1141,1148.852,11,14.4,14.4,14,14.219,0.4,19.6,19.6,19.2,19.419,0.4,2.5,2.7,2.5,2.526,0.2,84.8,84.9,83.8,84.681,1.1,0.456,0.461,0.449,0.457,0.012
2020/7/16 16:20,22.1,22.3,22,22.163,0.3,86,86,84,85,2,0,0,0,0,0,0,0,0,0,0,0.46,0.46,0.45,0.452,0.01,1151,1154,1145,1151.481,9,14.4,14.4,14.1,14.263,0.3,19.6,19.6,19.3,19.463,0.3,2.3,2.7,2.3,2.5,0.4,85.8,85.9,84.3,85.019,1.6,0.461,0.461,0.454,0.457,0.007
2020/7/16 16:25,22.1,22.2,22.1,22.148,0.1,84,86,84,84.889,2,0,0,0,0,0,0,0,0,0,0,0.44,0.46,0.44,0.448,0.02,1151,1154,1151,1151.556,3,14,14.4,14,14.219,0.4,19.2,19.6,19.2,19.419,0.4,2.6,2.7,2.3,2.519,0.4,84.4,85.8,84.3,84.893,1.5,0.443,0.467,0.442,0.452,0.025
2020/7/16 16:30,21.8,22.1,21.7,21.97,0.4,85,85,84,84.407,1,0,0,0,0,0,0,0,0,0,0,0.46,0.46,0.44,0.45,0.02,1152,1153,1151,1151.593,2,13.9,14.2,13.8,13.978,0.4,19.1,19.4,18.9,19.152,0.5,2.4,2.6,2.4,2.533,0.2,84.9,85,84.3,84.544,0.7,0.461,0.461,0.442,0.455,0.019
2020/7/16 16:35,21.8,21.9,21.7,21.8,0.2,84,86,84,84.852,2,0,0,0,0,0,0,0,0,0,0,0.44,0.46,0.44,0.45,0.02,1151,1162,1151,1153.889,11,13.8,14.1,13.8,13.896,0.3,18.9,19.3,18.9,19.07,0.4,2.6,2.6,2.3,2.43,0.3,84.3,85.5,84.3,85.019,1.2,0.446,0.467,0.442,0.454,0.025
2020/7/16 16:40,21.7,21.9,21.7,21.756,0.2,84,85,83,84.111,2,0,0,0,0,0,0,0,0,0,0,0.46,0.46,0.44,0.451,0.02,1152,1154,1151,1151.667,3,13.7,13.9,13.5,13.767,0.4,18.8,19.1,18.6,18.878,0.5,2.6,2.7,2.4,2.563,0.3,84.2,84.9,83.3,84.219,1.6,0.466,0.466,0.446,0.455,0.02
2020/7/16 16:45,21.9,22,21.6,21.833,0.4,84,85,84,84.111,1,0,0,0,0,0,0,0,0,0,0,0.45,0.46,0.45,0.453,0.01,1152,1153,1151,1151.704,2,13.9,14,13.6,13.848,0.4,19,19.1,18.7,18.956,0.4,2.6,2.6,2.4,2.578,0.2,84.3,84.9,83.8,84.289,1.1,0.459,0.467,0.456,0.46,0.011
2020/7/16 16:50,21.9,22,21.6,21.841,0.4,84,85,84,84.074,1,0,0,0,0,0,0,0,0,0,0,0.45,0.46,0.45,0.45,0.01,1153,1153,1151,1151.481,2,13.9,14,13.6,13.848,0.4,19,19.2,18.7,18.956,0.5,2.6,2.6,2.4,2.585,0.2,84.2,84.5,83.8,84.267,0.7,0.458,0.461,0.454,0.455,0.007
2020/7/16 16:55,22,22,21.9,21.967,0.1,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0.43,0.45,0.43,0.442,0.02,1151,1154,1151,1151.815,3,14,14,13.9,13.967,0.1,19.1,19.1,19,19.067,0.1,2.6,2.6,2.6,2.6,0,84.3,84.4,83.8,84.163,0.6,0.438,0.458,0.438,0.446,0.02
2020/7/16 17:00,21.9,22,21.8,21.859,0.2,85,85,84,84.296,1,0,0,0,0,0,0,0,0,0,0,0.43,0.43,0.43,0.43,0,1152,1153,1151,1151.519,2,14,14,13.8,13.889,0.2,19.2,19.2,18.9,19.019,0.3,2.4,2.6,2.4,2.541,0.2,84.9,84.9,84.3,84.511,0.6,0.432,0.438,0.432,0.434,0.006
2020/7/16 17:05,21.7,21.9,21.5,21.619,0.4,86,86,84,85.296,2,0,0,0,0,0,0,0,0,0,0,0.42,0.43,0.42,0.424,0.01,1151,1156,1151,1151.815,5,14,14,13.5,13.844,0.5,19.2,19.2,18.6,18.985,0.6,2.2,2.6,2.2,2.333,0.4,86.3,86.4,84.3,85.511,2.1,0.426,0.433,0.426,0.429,0.007
2020/7/16 17:10,21.7,21.7,21.7,21.7,0,86,87,86,86.333,1,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0.41,0.42,0.01,1152,1159,1151,1151.963,8,14,14.2,14,14.067,0.2,19.2,19.3,19.2,19.233,0.1,2.2,2.2,2.1,2.167,0.1,86.3,86.9,86,86.396,0.9,0.42,0.427,0.419,0.423,0.008
2020/7/16 17:15,21.5,21.7,21.4,21.593,0.3,87,87,86,86.593,1,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.412,0.01,1151,1158,1151,1151.963,7,14,14.1,13.9,14.011,0.2,19.2,19.2,19.1,19.167,0.1,2.1,2.2,2,2.133,0.2,87.4,87.4,86.3,86.689,1.1,0.419,0.424,0.417,0.419,0.007
2020/7/16 17:20,21.3,21.5,21.3,21.411,0.2,88,88,87,87.148,1,0,0,0,0,0,0,0,0,0,0,0.39,0.41,0.39,0.403,0.02,1160,1163,1151,1154.444,12,14,14.1,13.8,13.941,0.3,19.1,19.2,19,19.126,0.2,1.9,2.1,1.9,2.007,0.2,87.5,87.8,86.7,87.226,1.1,0.398,0.419,0.397,0.409,0.022
2020/7/16 17:25,21.3,21.3,21.1,21.285,0.2,88,88,87,87.593,1,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.39,0.409,0.03,1160,1164,1151,1160.222,13,14,14,13.7,13.904,0.3,19.1,19.1,18.8,19.044,0.3,1.9,2,1.8,1.941,0.2,87.7,87.8,87.2,87.541,0.6,0.419,0.424,0.397,0.413,0.027
2020/7/16 17:30,21.2,21.3,21,21.237,0.3,88,88,87,87.926,1,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0.39,0.406,0.02,1160,1164,1151,1159.889,13,13.9,14,13.7,13.922,0.3,19,19.1,18.8,19.029,0.3,1.9,2,1.8,1.886,0.2,88.2,88.3,87.2,87.746,1.1,0.415,0.419,0.399,0.41,0.02
2020/7/16 17:35,21,21.2,20.9,21.078,0.3,89,89,88,88.444,1,0,0,0,0,0,0,0,0,0,0,0.4,0.41,0.4,0.409,0.01,1162,1164,1160,1161.444,4,13.9,14,13.7,13.863,0.3,19,19.1,18.8,18.962,0.3,1.7,1.9,1.7,1.758,0.2,88.9,88.9,88.2,88.492,0.7,0.401,0.419,0.401,0.414,0.018
2020/7/16 17:40,20.9,21,20.8,20.914,0.2,90,90,89,89.464,1,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.391,0.01,1171,1173,1160,1165.893,13,14,14,13.8,13.896,0.2,19.1,19.2,18.9,19.004,0.3,1.5,1.7,1.5,1.607,0.2,89.7,89.8,88.9,89.443,0.9,0.397,0.401,0.395,0.398,0.006
2020/7/16 17:45,20.9,21,20.8,20.926,0.2,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.394,0.01,1171,1173,1160,1167.852,13,14,14,13.9,13.989,0.1,19.1,19.2,19,19.111,0.2,1.5,1.5,1.5,1.5,0,90.3,90.3,89.7,89.915,0.6,0.397,0.407,0.393,0.398,0.014
2020/7/16 17:50,20.7,21,20.7,20.848,0.3,91,91,90,90.407,1,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1170,1175,1170,1170.778,5,13.9,14.1,13.9,13.989,0.2,19.1,19.3,19,19.13,0.3,1.3,1.5,1.3,1.422,0.2,90.6,90.8,90.2,90.407,0.6,0.391,0.397,0.391,0.393,0.006
2020/7/16 17:55,20.6,20.7,20.6,20.67,0.1,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.39,0.01,1171,1174,1170,1170.8,4,13.8,13.9,13.8,13.87,0.1,19,19.1,19,19.07,0.1,1.3,1.3,1.3,1.3,0,91.3,91.3,90.6,90.923,0.7,0.393,0.401,0.391,0.394,0.01
2020/7/16 18:00,20.6,20.7,20.6,20.667,0.1,91,92,91,91.074,1,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.391,0.01,1170,1181,1170,1171.519,11,13.8,14,13.8,13.881,0.2,19,19.1,19,19.074,0.1,1.3,1.3,1.2,1.293,0.1,91.3,91.5,91.1,91.241,0.4,0.391,0.401,0.391,0.395,0.01
2020/7/16 18:05,20.3,20.6,20.3,20.481,0.3,92,92,91,91.615,1,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.38,0.388,0.01,1180,1181,1170,1171.692,11,13.7,13.9,13.7,13.815,0.2,18.8,19,18.8,18.942,0.2,1.1,1.3,1.1,1.215,0.2,91.9,91.9,91.1,91.512,0.8,0.39,0.394,0.389,0.39,0.005
2020/7/16 18:10,20.2,20.3,20.2,20.232,0.1,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.386,0.01,1180,1182,1175,1180.28,7,13.6,13.7,13.6,13.632,0.1,18.7,18.8,18.7,18.732,0.1,1.1,1.1,1.1,1.1,0,92.1,92.2,91.9,92.12,0.3,0.389,0.395,0.389,0.39,0.006
2020/7/16 18:15,20.2,20.3,20.2,20.211,0.1,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.381,0.01,1180,1182,1170,1179.296,12,13.6,13.7,13.6,13.611,0.1,18.7,18.8,18.7,18.711,0.1,1.1,1.1,1.1,1.1,0,92.1,92.4,92.1,92.152,0.3,0.387,0.393,0.387,0.388,0.006
2020/7/16 18:20,20,20.2,20,20.111,0.2,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.381,0.01,1180,1181,1171,1177.778,10,13.5,13.6,13.5,13.593,0.1,18.5,18.7,18.5,18.611,0.2,1.1,1.1,1.1,1.1,0,91.7,92.2,91.6,92,0.6,0.386,0.391,0.386,0.387,0.005
2020/7/16 18:25,20,20.1,20,20.052,0.1,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.38,0.01,1180,1184,1180,1180.593,4,13.5,13.6,13.5,13.552,0.1,18.5,18.6,18.5,18.552,0.1,1.1,1.1,1.1,1.1,0,92.2,92.4,91.7,92.126,0.7,0.384,0.39,0.384,0.386,0.006
2020/7/16 18:30,20,20,19.9,19.952,0.1,93,93,92,92.889,1,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.38,0.01,1180,1182,1180,1180.63,2,13.6,13.6,13.4,13.541,0.2,18.7,18.7,18.4,18.63,0.3,1,1.1,1,1.011,0.1,92.7,92.8,92.2,92.615,0.6,0.384,0.39,0.384,0.385,0.006
2020/7/16 18:35,20,20.1,20,20.004,0.1,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.38,0.01,1181,1182,1180,1180.593,2,13.6,13.7,13.6,13.604,0.1,18.7,18.8,18.7,18.704,0.1,1,1,1,1,0,93.1,93.2,92.6,92.741,0.6,0.384,0.39,0.384,0.385,0.006
2020/7/16 18:40,19.9,20,19.9,19.974,0.1,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1180,1184,1180,1180.63,4,13.5,13.6,13.5,13.574,0.1,18.6,18.7,18.6,18.674,0.1,1,1,1,1,0,93.1,93.3,92.6,93.026,0.7,0.384,0.389,0.384,0.385,0.005
2020/7/16 18:45,20,20,19.8,19.911,0.2,94,94,93,93.778,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1181,1182,1180,1180.741,2,13.8,13.8,13.4,13.667,0.4,18.9,18.9,18.5,18.767,0.4,0.8,1,0.8,0.844,0.2,93.6,93.7,93.1,93.507,0.6,0.384,0.389,0.384,0.385,0.005
2020/7/16 18:50,19.9,20,19.8,19.889,0.2,93,94,93,93.185,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1180,1184,1180,1180.704,4,13.5,13.8,13.4,13.526,0.4,18.6,18.9,18.5,18.626,0.4,1,1,0.8,0.963,0.2,93.2,93.6,93.1,93.256,0.5,0.384,0.389,0.384,0.385,0.005
2020/7/16 18:55,19.8,19.9,19.7,19.807,0.2,93,94,93,93.481,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1181,1182,1180,1180.704,2,13.4,13.7,13.4,13.515,0.3,18.5,18.8,18.4,18.604,0.4,1,1,0.8,0.904,0.2,93.1,93.7,93.1,93.4,0.6,0.383,0.389,0.383,0.384,0.006
2020/7/16 19:00,19.7,19.8,19.7,19.748,0.1,94,94,93,93.815,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1181,1181,1180,1180.444,1,13.5,13.6,13.4,13.522,0.2,18.6,18.7,18.4,18.611,0.3,0.8,1,0.8,0.837,0.2,93.7,93.7,93.1,93.541,0.6,0.383,0.389,0.383,0.384,0.006
2020/7/16 19:05,19.7,19.7,19.6,19.689,0.1,94,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1190,1191,1180,1181.963,11,13.5,13.5,13.4,13.489,0.1,18.6,18.6,18.5,18.589,0.1,0.8,0.8,0.8,0.8,0,93.8,94.2,93.6,93.867,0.6,0.383,0.389,0.383,0.384,0.006
2020/7/16 19:10,19.5,19.7,19.5,19.656,0.2,94,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1181,1195,1180,1184.926,15,13.3,13.5,13.3,13.456,0.2,18.4,18.6,18.4,18.556,0.2,0.8,0.8,0.8,0.8,0,93.6,93.9,93.6,93.685,0.3,0.383,0.388,0.383,0.384,0.005
2020/7/16 19:15,19.5,19.7,19.4,19.607,0.3,94,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1180,1184,1180,1180.407,4,13.3,13.5,13.2,13.407,0.3,18.4,18.6,18.3,18.507,0.3,0.8,0.8,0.8,0.8,0,93.6,93.8,93.6,93.663,0.2,0.383,0.388,0.383,0.383,0.005
2020/7/16 19:20,19.5,19.5,19.4,19.444,0.1,94,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1185,1191,1180,1182.111,11,13.3,13.3,13.2,13.244,0.1,18.4,18.4,18.3,18.344,0.1,0.8,0.8,0.8,0.8,0,94.2,94.2,93.6,94.107,0.6,0.383,0.388,0.383,0.383,0.005
2020/7/16 19:25,19.6,19.6,19.4,19.504,0.2,94,95,94,94.074,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1191,1191,1180,1185.741,11,13.4,13.5,13.2,13.315,0.3,18.5,18.5,18.3,18.407,0.2,0.8,0.8,0.7,0.793,0.1,94.2,94.7,94.1,94.222,0.6,0.385,0.388,0.383,0.383,0.005
2020/7/16 19:30,19.4,19.6,19.4,19.515,0.2,95,95,94,94.296,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1191,1192,1180,1188.593,12,13.4,13.6,13.2,13.378,0.4,18.4,18.6,18.3,18.448,0.3,0.7,0.8,0.7,0.77,0.1,94.7,94.7,94.1,94.33,0.6,0.387,0.388,0.383,0.384,0.005
2020/7/16 19:35,19.5,19.5,19.3,19.43,0.2,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1191,1192,1180,1188.148,12,13.5,13.5,13.3,13.43,0.2,18.5,18.5,18.3,18.43,0.2,0.7,0.7,0.7,0.7,0,94.9,95,94.6,94.685,0.4,0.387,0.388,0.383,0.384,0.005
2020/7/16 19:40,19.3,19.5,19.3,19.404,0.2,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1199,1202,1190,1191.964,12,13.3,13.5,13.3,13.404,0.2,18.3,18.5,18.3,18.404,0.2,0.7,0.7,0.7,0.7,0,95,95.2,94.6,94.757,0.6,0.385,0.388,0.383,0.384,0.005
2020/7/16 19:45,19.3,19.4,19.3,19.363,0.1,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1199,1201,1190,1197.185,11,13.3,13.4,13.3,13.359,0.1,18.3,18.4,18.3,18.359,0.1,0.7,0.7,0.7,0.7,0,95.2,95.3,94.9,95.093,0.4,0.383,0.388,0.383,0.383,0.005
2020/7/16 19:50,19.3,19.4,19.2,19.304,0.2,96,96,95,95.852,1,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1201,1202,1199,1199.63,3,13.4,13.5,13.3,13.393,0.2,18.5,18.6,18.3,18.474,0.3,0.5,0.7,0.5,0.53,0.2,95.7,95.7,95,95.544,0.7,0.383,0.388,0.383,0.383,0.005
2020/7/16 19:55,19.2,19.4,19.1,19.259,0.3,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1199,1201,1192,1199.185,9,13.4,13.5,13.3,13.4,0.2,18.4,18.6,18.3,18.459,0.3,0.5,0.5,0.5,0.5,0,95.7,96.1,95.5,95.619,0.6,0.383,0.388,0.383,0.383,0.005
